1,404,9L,39W,http://192.168.1.86/bWAPP/C:/Users/Administrator/NTUser.dat
2,404,9L,41W,http://192.168.1.86/bWAPP/C:/Documents%20and%20Settings/Administrator/NTUser.dat
3,404,9L,39W,http://192.168.1.86/bWAPP/C:/apache/logs/access.log
4,404,9L,39W,http://192.168.1.86/bWAPP/C:/apache/logs/error.log
5,404,9L,39W,http://192.168.1.86/bWAPP/C:/apache/php/php.ini
6,404,9L,39W,http://192.168.1.86/bWAPP/C:/boot.ini
7,404,9L,39W,http://192.168.1.86/bWAPP/C:/inetpub/wwwroot/global.asa
8,404,9L,39W,http://192.168.1.86/bWAPP/C:/MySQL/data/hostname.err
9,404,9L,39W,http://192.168.1.86/bWAPP/C:/MySQL/data/mysql.err
10,404,9L,39W,http://192.168.1.86/bWAPP/C:/MySQL/data/mysql.log
11,404,9L,39W,http://192.168.1.86/bWAPP/C:/MySQL/my.cnf
22,404,9L,40W,http://192.168.1.86/bWAPP/C:/Program%20Files/MySQL/data/mysql-bin.log
23,404,9L,40W,http://192.168.1.86/bWAPP/C:/Program%20Files/MySQL/data/mysql.err
24,404,9L,40W,http://192.168.1.86/bWAPP/C:/Program%20Files/MySQL/data/mysql.log
12,404,9L,39W,http://192.168.1.86/bWAPP/C:/MySQL/my.ini
13,404,9L,39W,http://192.168.1.86/bWAPP/C:/php4/php.ini
14,404,9L,39W,http://192.168.1.86/bWAPP/C:/php5/php.ini
15,404,9L,39W,http://192.168.1.86/bWAPP/C:/php/php.ini
16,404,9L,41W,http://192.168.1.86/bWAPP/C:/Program%20Files/Apache%20Group/Apache2/conf/httpd.conf
17,404,9L,41W,http://192.168.1.86/bWAPP/C:/Program%20Files/Apache%20Group/Apache/conf/httpd.conf
36,404,9L,42W,http://192.168.1.86/bWAPP/C:/Program%20Files%20(x86)/Apache%20Group/Apache/conf/error.log
32,404,9L,42W,http://192.168.1.86/bWAPP/C:/Program%20Files/MySQL/MySQL%20Server%205.0/my.ini
33,404,9L,42W,http://192.168.1.86/bWAPP/C:/Program%20Files%20(x86)/Apache%20Group/Apache2/conf/httpd.conf
